"pop1" "pop2" "pop3" "pop4" "pop5"
" Oas1b" 74.9601 58.9827 100.888 87.8375 120.494
" Rsph1" 36.2023 47.36 63.6182 217.216 81.0078
" Zfp428" 51.1888 60.756 86.7465 80.526 59.7435
" Inhba" 55.9803 60.5692 42.1207 40.0404 40.7649
" Fanci" 149.537 123.87 131.356 387.843 126.528
" Tacstd2" 57.468 45.2795 40.6199 37.6228 43.1485
" BC030500" 39.0197 50.3389 41.2132 40.2161 44.9091
" 4933421I07Rik" 45.4448 51.8144 42.8561 39.5052 41.6568
" 2310030N02Rik" 49.6274 39.5017 51.8965 57.0667 32.4561
" Nrarp" 70.0039 82.8449 114.599 132.14 76.9401
" Fnbp1l" 177.681 137.514 135.671 92.165 69.2796
" Ociad2" 138.317 88.7426 27.8486 30.0135 27.2351
" Ffar1" 31.4947 46.0199 41.0427 81.2821 89.7615
" Trpc7" 35.3293 44.5863 38.9375 38.3061 48.1416
" Ptger2" 119.315 82.0613 45.0474 29.8188 40.5897
" Wbscr17" 38.9608 48.9536 43.7563 42.4757 49.4991
" Zfp708" 49.1023 39.9127 42.7254 46.6913 44.0351
" ORF63" 37.555 48.1573 40.5814 36.9905 43.2877
" 2810417H13Rik" 533.167 744.552 1062.49 2461.22 953.779
" Mir196b" 59.0805 51.9127 40.3961 38.1489 42.0093
" Ubr1" 42.0568 41.0928 36.1329 40.2229 48.6136
" Plekhf1" 49.9397 53.861 52.5637 50.4599 39
" Cenpi" 139.051 137.322 165.624 433.225 143.686
" Palb2" 86.0279 66.5246 62.618 129.651 55.5728
" Cdca8" 251.709 235.964 336.316 781.094 265.558
" Tarsl2" 81.4395 71.498 58.1042 76.8635 44.9527
" Timp3" 48.525 45.2141 33.5277 32.5117 40.2503
" Acsl6" 38.0681 47.6686 40.6326 36.9501 44.5157
" Scnn1a" 44.2855 47.6331 30.7969 33.1938 34.0546
" Dnajc22" 40.0569 47.8461 42.6872 36.0333 41.3575
" Samd4" 41.9033 47.8882 37.4277 41.1762 42.4035
" Vsig10" 48.7456 49.8743 28.0771 33.8507 47.4468
" Fancb" 116.571 102.972 147.333 291.923 111.076
" Gm10767" 42.6298 48.3562 56.0043 54.9258 64.6757
" Mrgpra2b" 190.459 116.123 43.3746 36.3116 46.2338
" Fam123a" 50.3648 60.5281 45.0026 40.0783 45.3435
" Cntd1" 55.5283 48.473 50.1243 99.5525 48.4459
" Pfn2" 29.358 30.3689 33.6984 99.7565 41.7906
" 4933402P03Rik" 53.8673 68.1751 46.4567 51.4974 65.4184
" Pla2g2a" 37.3529 48.8666 40.4866 40.4039 43.1416
" Nkx3-1" 39.5153 49.5928 40.3516 34.9791 40.275
" Htr2b" 40.0202 41.2225 36.6324 39.7115 52.7377
" Zfp850" 50.5173 51.3271 54.2161 62.2342 57.1981
" Rpl3l" 45.0126 44.3556 70.0239 39.7024 45.121
" Siah1b" 45.1146 43.5266 48.6221 82.6003 47.4844
" Zfp473" 43.7566 50.4927 46.2113 58.3732 46.3476
" Fam83c" 47.0478 47.8116 44.0832 52.8436 45.6212
" Cmtm8" 50.2045 55.6037 56.6256 52.8211 46.5864
" Trpm1" 34.4682 48.9138 38.4865 37.5048 45.7405
" Vtn" 38.3345 44.4503 33.0298 41.6816 49.9107
" Gna14" 43.8587 47.3566 36.7657 37.0421 41.4566
" Shc4" 34.2992 44.6633 62.0887 39.9153 41.9403
" Pax6" 36.5022 45.1523 36.8642 41.2855 48.4367
" Pde9a" 33.5302 43.3161 117.334 35.999 50.4487
" Dlc1" 39.3322 48.6334 37.3679 41.0671 44.5931
" Six3os1" 39.5337 48.8289 39.1489 38.6864 42.9727
" Ubiad1" 42.2381 31.0294 36.4029 49.7436 48.4017
" Gbp2" 102.272 80.6333 155.395 44.0831 67.574
" Fam161b" 43.1678 52.7675 46.2618 62.8094 52.7606
" Magohb" 41.781 44.2152 41.7761 62.9507 29.8754
" Gm13280" 46.1311 40.2772 48.0239 35.1231 42.9363
" Wnt7a" 39.6542 48.9819 36.8942 34.2007 41.8508
" Rad51ap1" 95.2167 111.386 138.523 274.345 91.2678
" Ighv1-72" 198.175 151.93 271.921 298.45 492.762
" 6330549D23Rik" 51.6554 44.3338 44.9137 65.2988 47.1085
" Ddx28" 60.5381 43.2672 46.2527 54.3378 44.2801
" Golga7" 43.0019 51.2379 46.2064 50.2937 49.9806
" Zfp30" 49.2404 47.4366 36.2781 40.099 46.4545
" D10Bwg1379e" 43.7926 51.6898 38.754 35.9975 45.6726
" Anln" 332.854 353.695 498.704 1087.72 391.984
" Efhd1" 47.229 44.8802 98.004 45.8776 40.7813
" Gatm" 271.679 128.038 54.3048 51.3066 37.6286
" Gpr12" 37.5137 44.8251 73.4789 207.17 237.266
" Socs2" 94.4274 81.7492 267.874 286.769 110.816
" 5033430I15Rik" 35.453 49.6026 33.609 35.7333 40.3386
" 5730590G19Rik" 267.378 231.049 336.604 776.576 249.376
" Rasgef1c" 35.7446 48.0628 46.8737 36.0808 40.0577
" Gpr45" 46.9665 53.3594 44.2028 37.9836 42.542
" Aqp6" 38.3006 51.8033 40.2668 37.8367 45.1842
" Kcnab3" 44.9322 52.6444 36.7693 37.6641 43.046
" Foxn1" 34.8545 48.3393 38.3394 39.025 40.3811
" Rassf1" 42.7053 42.0617 41.1011 41.4823 48.8229
" Lipt1" 60.4144 51.4916 46.6845 48.9828 40.7396
" Avpr1b" 36.6791 49.2912 36.3811 41.7981 40.9051
" D830046C22Rik" 40.0085 42.5183 51.5729 35.63 37.0437
" Robo1" 43.9717 56.3651 39.6743 36.0922 48.8713
" Sgol1" 145.822 134.271 185.806 508.47 153.008
" Tmem229a" 35.8914 49.6135 40.0588 36.035 40.466
" Gucy1a3" 62.5802 51.3504 30.6178 32.6785 41.2172
" Hopx" 48.4495 49.8208 52.1274 47.2263 42.7094
" C330005M16Rik" 40.5116 53.6353 37.6303 37.0488 43.808
" Srd5a2" 36.0397 46.6163 42.2094 32.3101 47.0965
" Bicd1" 52.3982 44.6265 42.9386 32.4608 33.3073
" Spats1" 44.4538 48.655 41.941 40.4173 47.8944
" Bpil2" 119.071 89.8382 38.3879 35.0268 40.5436
" 1810041L15Rik" 38.4552 48.0728 37.2431 36.6248 46.2671
" Ntf3" 37.7607 52.7806 39.9232 45.7585 51.2002
" Ctla2b" 82.6727 61.492 31.0364 26.0761 26.1604
" Tpm2" 71.1458 87.7852 43.5132 42.3777 46.2082
" Slfn4" 375.504 219.608 47.0024 59.8667 53.0576
" Fas" 52.7615 46.2883 43.4894 29.6775 43.1616
" Exo1" 223.298 206.939 234.621 472.157 144.872
" Rsph9" 52.1803 71.166 159.524 458.196 170.192
" Sestd1" 118.386 84.4782 38.0547 48.736 23.753
" Myo3b" 44.8663 47.4563 35.951 36.2092 36.6698
" Ptgdr" 36.4964 47.9537 43.8065 41.3951 42.0627
" Ifitm1" 212.516 119.429 45.5939 44.3463 36.8375
" Kcna6" 34.059 44.0986 37.0574 36.6142 47.534
" Gm1077" 41.7967 41.7522 64.4079 50.352 118.865
" Unc5c" 43.5538 54.4074 41.7463 40.8048 43.2905
" Als2cr4" 64.468 59.5054 47.6871 47.5688 48.7055
" Lrrc66" 58.1869 57.5177 36.957 35.8868 36.6678
" Trpm3" 40.3654 47.3969 35.8282 35.6939 47.0531
" Fzd7" 52.969 52.9578 49.1363 41.1609 41.3369
" Gab1" 86.2616 98.3954 136.365 73.947 87.6869
" Fam162b" 38.3406 51.5898 41.1696 46.083 44.4898
" Endou" 54.3397 83.7514 115.831 173.191 191.931
" AU016765" 43.9132 49.5174 39.2256 36.6116 41.5118
" D430041D05Rik" 35.4357 47.662 36.5897 33.0789 46.499
" Adm" 35.4062 44.3837 46.4313 44.5205 54.3668
" Il1b" 185.898 131.465 39.3131 38.8907 37.1664
" Orm1" 61.6441 65.9367 37.4299 33.3628 43.5214
" Crx" 39.5322 49.1873 42.0582 38.0182 45.0076
" Pdzd2" 37.8855 41.5321 55.1232 39.4326 82.8886
" Tekt1" 40.4775 48.4062 41.897 39.2998 41.3012
" Rassf10" 43.8743 56.838 47.1321 39.3159 46.3672
" Cdkn1a" 166.404 217.588 229.292 174.827 98.8296
" Gpx7" 44.6514 49.7804 40.348 38.9895 51.6318
" Slc9a5" 49.9625 66.446 62.3459 84.1463 52.7119
" Six6" 42.0132 48.7432 45.722 43.3844 45.7916
" Ctla4" 45.4871 54.3902 34.9044 29.6723 37.5981
" Prss23" 39.7348 47.7801 39.6181 47.4745 40.0772
" Klk6" 41.598 49.2172 38.3767 38.0721 46.8197
" 3300002I08Rik" 39.5586 41.3771 39.5942 37.214 47.0612
" Jam2" 44.9267 48.9047 47.7856 45.6851 48.5095
" Ccin" 35.3032 50.5139 33.2925 39.9925 36.1252
" Ush1c" 41.41 54.8767 29.7402 38.8302 36.6018
" Dnali1" 36.2218 47.2764 32.5202 38.1149 43.7265
" Tmem200c" 37.2469 49.8353 40.3696 35.8753 41.088
" Myh6" 36.4003 48.0565 42.2491 40.3318 49.109
" Cldn23" 40.5255 44.3432 39.9714 45.074 47.1616
" Cpne5" 40.9262 49.8665 47.2687 46.7842 45.8581
" Tmod1" 43.8368 54.6069 43.4545 44.9364 46.5574
" Scn10a" 39.2788 53.1253 42.9846 46.2332 46.91
" Tmem69" 50.0932 36.4995 58.0736 82.747 42.4828
" Irs4" 39.8716 47.2892 43.1513 42.9384 47.4963
" Ankrd22" 153.828 116.781 56.7037 40.4909 47.707
" Olfr373" 43.9791 53.4674 47.7168 56.4927 69.6281
" Gipc2" 34.4764 46.3207 40.0789 37.3097 47.1845
" Ano1" 38.984 48.8963 38.5633 40.2165 43.1919
" Alpk3" 63.3156 49.3077 43.8966 36.3271 43.3351
" Tns4" 40.7154 51.237 39.0118 35.9449 42.2128
" Atp13a3" 74.6229 50.3936 115.945 133.896 56.6801
" Abcd2" 187.207 91.0703 36.5317 35.9668 31.5686
" Pdgfra" 41.6632 54.3633 38.7758 35.7934 41.5554
" Gm9696" 42.4925 46.736 37.6359 43.4127 47.207
" Gm4787" 54.6637 47.1002 41.8656 52.3413 38.5993
" Aqp11" 46.4283 47.1777 35.1595 38.0128 39.3154
" Gdf6" 41.9617 53.2901 38.3483 39.7946 44.8197
" Lilra6" 77.0408 64.6365 26.7218 24.482 23.844
" Rhpn2" 40.0798 46.0206 39.3662 37.8941 49.3232
" Arhgap40" 40.5918 53.37 39.8903 43.4494 50.6389
" Kcnq5" 120.359 102.309 230.331 231.304 223.565
" Htr5b" 40.4438 48.2484 38.39 34.2019 39.9082
" Nlrp1b" 52.678 44.3761 39.7222 33.2831 32.3485
" Dysfip1" 37.0509 49.2088 43.3446 35.6328 39.983
" Htr1a" 36.2582 48.5811 39.7503 35.4621 49.0669
" Scg5" 34.1902 53.3107 38.7799 34.6507 45.4608
" Snord7" 51.4051 56.4884 66.7453 65.1987 64.6581
" Styxl1" 37.4758 48.5919 37.2407 39.2473 41.1361
" Lhx5" 39.5373 48.7488 39.4844 34.9346 43.4243
" Stxbp6" 56.2794 52.2513 38.3461 40.91 42.6885
" Gimap7" 249.523 228.942 127.049 69.437 46.4567
" Mamstr" 38.5652 50.6152 36.8583 41.9726 40.4769
" Lrrc8e" 44.0985 54.7304 42.7287 45.0508 45.6114
" Mmp13" 32.6377 41.9099 64.0844 52.3403 57.5177
" Zfp11" 55.8973 45.4814 55.0534 57.683 42.5924
" Prss1" 41.4859 50.9675 39.4337 38.7058 46.8928
" Kif22" 319.425 337.54 519.457 1264.04 525.553
" Gm1419" 44.9137 56.7739 102.352 52.6651 283.692
" P2rx3" 33.8957 48.8287 49.8662 73.7777 85.1447
" Psd3" 38.6835 34.3369 39.6692 29.2699 57.3158
" Tspan15" 39.2511 50.6642 44.9387 39.368 46.4547
" Cops3" 50.1636 53.1645 42.8613 47.7603 43.9673
" Mns1" 113.3 111.707 184.18 268.435 93.0665
" Rnf24" 50.0519 47.6609 40.4005 35.4213 38.3668
" Kdelc2" 75.1803 58.8586 48.6983 46.9761 31.5869
" Bex6" 446.872 321.371 33.8368 29.092 21.7931
" Aplf" 82.1333 72.8984 61.905 113.949 76.6005
" 1110036O03Rik" 41.8583 50.0134 38.613 38.927 38.7197
" Fn1" 158.137 119.27 65.5467 52.5181 50.0584
" Chek1" 364.435 278.354 335.161 740.213 179.513
" Wbscr16" 40.9094 44.0195 51.7454 41.6155 40.7692
" Ptprm" 43.8917 47.8002 46.2414 42.7502 47.9738
" P4ha3" 38.7366 50.9122 42.0254 38.2454 55.009
" B4galnt2" 39.7069 41.9283 39.0758 34.9429 47.8879
" Bbs12" 72.0948 50.2709 47.5545 70.001 40.7118
" Mterfd3" 48.0328 46.1975 90.1382 88.8998 129.165
" Gm12824" 41.4985 50.7495 37.0408 39.923 46.4859
" Fam188b" 55.7022 55.0007 46.6697 37.2295 32.9031
" Phlda1" 44.6539 56.9642 82.5582 77.5883 65.6378
" 9430097D07Rik" 42.9346 47.0443 46.4236 42.7979 52.0855
" Vmn1r193" 41.7037 47.7839 39.0048 47.5299 46.0307
" Bpil3" 44.1667 49.3917 38.5517 37.8358 44.2628
" 4933412E24Rik" 47.9641 56.177 49.4749 44.6739 46.7201
" Npdc1" 42.7075 48.2315 46.2056 41.8509 49.4382
" Kcnj5" 51.7407 43.1818 36.1969 34.3411 37.4585
" Tnfsf13b" 110.946 85.2308 43.6381 48.5301 54.9255
" Lipc" 36.0664 43.0447 40.3382 36.8007 63.8858
" Fam198a" 44.717 51.4886 76.7624 41.9454 48.9425
" 4931408A02Rik" 34.5223 49.7491 36.4489 31.7225 37.5066
" Nlrc4" 45.3669 44.4503 49.6443 62.1176 125.114
" Drd2" 39.2672 48.3381 39.7112 37.9518 42.5186
" Cdcp1" 45.3094 50.2515 37.8345 35.5572 41.1938
" Pla2g7" 118.556 103.826 36.6995 37.2016 34.3909
" Rasgrp1" 56.2482 63.353 240.656 465.112 1177.83
" Cidec" 44.7699 57.0504 41.4754 44.8761 48.1537
" Tgfb3" 40.2316 49.1966 35.7469 38.4356 47.3627
" Olfr324" 39.7907 51.4299 40.7243 40.1415 39.4718
" Gm5294" 37.3873 57.358 37.8057 47.804 44.5972
" Neurog2" 39.027 49.7979 41.223 38.9607 47.6355
" Hoxd4" 43.7457 48.3012 37.7383 39.3358 44.7871
" Gm749" 42.2639 47.5968 37.1056 36.4015 43.9144
" 6530411M01Rik" 47.2432 56.1809 46.8413 42.042 44.7576
" Ell3" 39.3125 51.2595 53.321 42.092 55.7038
" Kcnb1" 39.9199 47.3539 48.0076 45.9354 47.7825
" Rims1" 35.7761 52.6659 42.0133 37.2029 42.1945
" Cldn22" 44.9876 54.4999 45.9373 38.599 40.1429
" Meox1" 42.0382 50.9326 44.0449 44.1833 50.9239
" Vldlr" 69.1566 51.9829 36.0334 37.307 41.1791
" Drd3" 37.714 47.9642 34.2736 41.3292 41.9899
" Rbl1" 48.9455 53.2311 47.4569 69.9051 56.0558
" Fam84a" 43.4734 53.3121 40.5245 38.1754 45.2734
" Scrt1" 39.3476 52.7565 39.9699 38.5072 42.178
" 4930564D02Rik" 36.2608 52.6305 43.2509 36.4486 44.5021
" Gm9916" 38.1136 46.2391 36.8703 41.2511 58.474
" Gata6" 40.3553 52.8809 40.0574 37.2883 45.9043
" BC014805" 35.787 47.9676 43.2218 44.3464 41.5079
" Bard1" 167.396 153.3 206.259 500.672 189.783
" Gm1078" 39.216 49.4784 40.8601 34.1332 39.9531
" Dhtkd1" 50.3127 59.12 48.0901 42.9648 49.6574
" Mir26a-1" 45.2304 60.4261 45.1137 37.9878 43.0085
" Ier3" 50.9126 56.0583 32.6844 32.8771 45.2579
" Kcnmb4" 43.2102 48.1148 48.9782 57.1018 53.6723
" Gch1" 59.0182 46.3049 51.576 36.8707 43.4324
" Oas1c" 53.8001 48.5979 83.259 84.6222 85.4123
" 4930421P07Rik" 40.63 47.0683 47.3592 45.8336 48.3889
" Trpv3" 37.1944 49.1608 40.6579 40.8286 48.0832
" Ccdc160" 45.6904 51.4251 50.5848 46.5222 45.5347
" Hoxc13" 37.8812 38.8968 33.7012 43.0858 47.3629
" Clstn2" 35.4356 48.1652 36.936 34.1768 42.7863
" Bace2" 43.0617 49.8464 57.0462 42.8787 43.6703
" Tsga10" 32.0996 31.3849 39.2936 32.1822 74.5163
" Rasl12" 51.1616 57.2296 45.9965 43.0642 47.3627
" Spc25" 346.605 417.541 505.263 1063.32 393.735
" Olfr30" 44.0925 48.0642 50.5762 38.8399 44.536
" Aifm3" 37.873 48.3325 38.7663 39.9749 41.6186
" Tbx4" 39.4245 47.13 38.6447 35.6504 50.0368
" Gm10880" 65.5878 81.8327 174.407 97.6585 472.193
" 4932411G14Rik" 40.3444 51.2596 39.7047 42.9399 42.1651
" Etv1" 50.5276 51.462 27.0053 26.4144 26.3491
" Sgk2" 36.7277 49.9934 33.4115 36.3587 45.6427
" Gm3988" 36.2879 37.2452 58.5994 49.1426 55.9661
" 2210010C17Rik" 37.1999 49.6324 38.4085 33.6256 41.1424
" C1qtnf2" 37.5241 49.2011 41.1667 40.6224 52.8219
" Ang5" 39.398 47.5089 51.7333 42.1403 48.3735
" Eml1" 43.705 53.8206 42.8939 40.266 46.8984
" Ampd1" 42.1311 49.3619 49.9302 45.8873 51.1301
" Esr2" 42.3368 50.2213 45.7585 47.0008 45.5753
" Insl5" 39.4091 45.6221 38.7213 40.1432 47.0459
" Evc2" 43.551 53.2033 39.7056 43.6258 45.9209
" Cenpv" 70.4043 64.9169 46.3574 75.8883 83.2294
" Ifitm6" 1389.48 577.615 64.8399 95.4575 52.3056
" Fsip1" 35.1684 43.9936 54.5818 73.4174 56.5315
" Mybpc1" 41.1388 48.0475 45.9396 45.561 45.8267
" Chi3l1" 477.295 226.556 60.2094 72.1305 60.6741
" Ache" 59.9023 52.358 48.3987 44.9989 53.3293
" Dmrt2" 41.2781 47.5655 28.9834 33.2527 49.7236
" Fam19a4" 34.5712 49.0661 36.5274 40.3671 51.5067
" 2010007H06Rik" 36.4539 50.4843 276.342 373.045 383.362
" Ccnjl" 60.912 55.4688 94.9746 46.6618 51.5417
" Trim72" 40.4574 48.3401 35.7811 45.5821 41.2513
" Ccdc8" 112.641 73.9121 49.4632 40.2261 44.936
" Spnb4" 47.2274 57.0439 50.7341 52.0776 49.4043
" Fam59a" 51.1926 55.9616 48.8405 47.3859 46.4225
" Kif2c" 284.763 275.617 393.102 1201.51 343.07
" H2-M9" 39.6745 44.0853 38.5568 37.1287 51.6305
" Aqp9" 113.823 93.0559 38.7182 40.9566 48.1801
" Mocos" 52.8421 61.5437 34.9448 33.0443 37.7753
" Gyk" 86.771 67.8321 81.1321 145.881 73.477
" Atxn1" 101.222 85.5221 75.5241 43.4268 36.7598
" 1700025E21Rik" 41.742 51.6052 41.1242 44.1775 47.5019
" Trp53rk" 60.2753 50.4146 54.7183 56.05 65.7494
" Mrgprd" 40.4371 53.3206 34.9906 38.2378 51.2756
" Slc18a2" 57.4864 46.3864 40.9386 35.0777 38.6745
" Gpld1" 39.7857 46.0873 41.2763 46.3858 48.2357
" 2010109I03Rik" 37.6725 47.2977 49.1419 54.1377 63.7767
" Dgkg" 126.991 90.9857 42.764 42.7086 48.0363
" Myo5c" 50.6646 50.1531 49.4627 46.0328 51.1117
" Acer2" 47.391 47.1967 38.857 49.6653 44.9448
" Slc22a21" 51.1391 48.4923 52.749 38.6188 54.4769
" Duox1" 38.5856 51.2239 41.2256 39.2373 39.221
" Pdyn" 35.8929 53.6208 42.1752 40.0224 41.2854
" Cnn1" 42.3927 47.1897 54.8842 55.0931 57.3084
" Gm5444" 39.9362 53.2972 42.0207 42.5023 49.4069
" Rpl7a-ps8" 40.0917 48.4774 41.2441 49.5974 39.7455
" Rbp1" 64.7101 64.3903 65.2802 54.1018 52.6404
" Lcn6" 37.4039 42.2319 42.8236 42.3085 47.2166
" 6430571L13Rik" 44.1563 52.2485 48.0345 42.336 45.7683
" F11r" 52.3511 45.8451 50.3727 32.5511 43.3685
" Sult4a1" 41.9574 55.5995 50.3964 43.0385 54.8293
" Otog" 42.985 50.1488 42.3908 40.8727 46.8739
" Gdpd2" 41.0692 47.6708 39.264 37.974 46.1152
" Dner" 41.7166 49.4865 42.0156 40.8749 45.8853
" Foxb1" 46.8528 57.4119 47.783 42.4202 48.6515
" Cela3b" 46.0557 52.4592 49.3121 50.0789 45.0814
" Mall" 41.4612 50.3189 44.5718 37.5476 42.9607
" Gldc" 38.6552 49.4783 36.8046 43.1958 46.8374
" Prss29" 38.9929 44.4215 44.4254 41.9995 51.8087
" Acoxl" 43.803 49.4692 45.6351 47.7539 46.6252
" Hsf2bp" 43.8668 48.9386 44.4784 37.772 42.9802
" Duoxa2" 38.42 51.4879 39.5626 39.0535 38.0574
" Best2" 36.9423 43.2678 47.0607 41.7334 47.7106
" Arhgap8" 44.7105 46.6578 41.5732 41.0585 47.055
" Stk32c" 38.6053 40.6093 47.3558 42.2493 45.2167
" Trfr2" 54.8335 58.7949 60.0211 40.5527 51.3415
" Zfp286" 59.229 53.616 54.1447 42.4978 47.2083
" Arhgef15" 43.128 47.4715 42.284 44.3318 42.0444
" Fitm1" 40.6438 50.3373 40.0172 41.0229 43.2451
" Myo1e" 50.6847 55.1735 216.771 370.605 665.712
" Trpc4" 41.4583 49.9231 33.6272 46.3084 44.8664
" Khdrbs3" 106.907 78.4873 67.695 120.189 53.8551
" Negr1" 38.346 53.5277 41.4179 40.0372 43.2072
" Synpo" 42.4662 47.714 45.2888 44.15 50.0356
" Gm4951" 48.5024 34.1284 34.2153 24.7374 24.8202
" Ryr2" 36.5399 48.2814 38.6087 39.1905 42.7314
" Krt10" 43.2295 52.8866 48.3127 53.3961 50.3778
" Kdm4d" 39.8114 49.493 43.6159 37.2497 35.0179
" Slc3a1" 43.1803 43.4091 43.2971 54.8715 54.0881
" Ceacam15" 42.4764 44.1316 44.1617 47.2286 45.177
" Agphd1" 45.7265 52.452 45.2808 46.8037 50.0982
" Cabp5" 42.3897 52.6711 42.3469 42.0504 53.1823
" Esx1" 40.8137 50.6968 43.3243 35.3048 45.7228
" Sgol2" 232.111 236.487 294.777 834.01 268.211
" Tekt5" 37.0352 49.1473 39.6726 38.821 41.8869
" Pex5l" 52.8674 58.8838 50.8137 44.0087 59.1135
" Chrm5" 43.8023 49.8017 43.3892 41.3016 51.5698
" 1700021F07Rik" 49.7438 59.9725 53.2391 46.762 52.6969
" Gnb3" 43.868 45.7242 46.508 48.4544 52.207
" Itpka" 41.8916 52.4551 40.565 46.6363 49.059
" Shank2" 41.7355 50.6628 46.0956 42.5632 66.7991
" Gm9991" 38.3529 55.73 44.3708 42.6307 45.9587
" Cxxc4" 43.8307 52.0872 49.9664 42.89 47.7792
" Wisp1" 41.1385 51.7147 40.8112 37.152 45.9856
" Gm6026" 36.7355 43.7839 36.8909 38.8775 47.5385
" Gulo" 51.9752 56.4451 35.9715 41.2507 50.5808
" Gm5447" 41.7501 49.3217 39.8739 40.7579 53.1913
" Ccdc138" 110.567 88.3979 94.1523 191.326 87.5763
" Hist3h2ba" 66.3258 72.6254 101.723 118.308 110.884
" Dpysl5" 42.1325 53.8258 45.334 41.3823 44.1762
" Impdh2" 436.187 244.009 223.807 457.308 96.593
" Nanos1" 51.9814 53.7712 36.2866 44.135 42.1853
" Odf3l2" 35.3933 49.9667 38.5599 40.8586 46.757
" Npsr1" 44.1452 50.8679 45.046 42.5298 40.3387
" Epb4.1l4b" 126.135 127.059 142.976 138.139 95.8958
" Mylk3" 44.635 49.7932 43.8852 44.3219 48.0871
" Grk5" 68.829 58.912 86.019 58.7512 78.0815
" Reep1" 41.7334 54.2967 46.4826 43.6636 45.8769
" Igfn1" 40.1023 47.4098 39.4217 36.0326 42.5232
" Perp" 42.2499 49.2777 36.1428 35.1186 48.3778
" Lrit3" 38.1817 48.8276 39.0204 39.3804 47.0552
" Klhdc8a" 42.6815 48.6516 45.3431 39.8946 50.1184
" Trem3" 277.89 143.832 53.2873 57.7963 54.7389
" Slc7a8" 56.2244 50.6806 51.6854 40.5627 38.452
" Gm1614" 66.2978 74.2816 73.0153 94.6394 70.6261
" Pde6a" 41.4426 49.5899 41.7932 39.956 42.3779
" Cd34" 2264.99 872.138 41.819 39.6786 36.6614
" 9930022D16Rik" 39.5633 48.9755 38.6678 35.7063 43.6547
" Fndc7" 40.2829 50.0588 42.5064 37.6528 50.1713
" Higd1a" 91.7981 78.1407 65.7189 120.513 52.7736
" Tspan33" 47.5708 53.7028 38.3148 37.5905 39.9809
" Tll2" 40.5855 47.269 45.0721 44.9393 47.2993
" Antxr1" 42.7613 50.8805 37.704 44.0545 47.0205
" Adam12" 41.0811 48.1312 37.6289 41.319 43.2536
" Fam83d" 72.4123 90.2665 97.4696 223.09 91.9275
" Helt" 37.6142 47.3408 35.7969 34.7893 44.0733
" Spert" 45.2207 49.3594 46.3901 39.7889 44.8414
" Mir200c" 39.6985 51.7049 38.4694 37.6168 45.0241
" Jam3" 48.127 50.8536 44.0928 59.2208 55.3654
" Slc8a2" 39.8457 54.079 44.7856 45.8542 46.4294
" Rbms3" 36.7244 48.8779 39.9466 38.5262 47.6527
" 1700013D24Rik" 43.4945 50.4655 44.5965 44.5425 49.1008
" Sprn" 41.7858 56.1339 47.527 44.2957 50.2201
" Trim40" 41.1755 44.8005 46.3419 37.1706 47.3939
" Cachd1" 45.3385 49.225 42.4252 45.8432 52.2178
" LOC547323" 38.1486 47.3211 41.6853 37.1526 41.3873
" Nr1i3" 41.2902 48.068 36.1684 43.0385 48.0566
" Hoxb2" 35.1274 48.3597 46.773 35.6194 39.7477
" Degs2" 39.1693 47.6682 37.071 42.4435 47.2799
" Serpina3n" 29.5284 40.1648 50.2423 31.4552 39.1864
" Srsf13b" 41.2267 48.9055 42.8504 39.3321 42.7154
" Rbpms2" 46.825 44.7359 47.5551 43.1107 47.1055
" Mpp2" 42.202 47.5089 37.6929 43.9649 46.7668
" Pcp4l1" 48.3901 51.1118 174.971 42.1596 56.9592
" 1700112E06Rik" 146.21 105.379 43.9235 50.6354 47.9837
" 5830403L16Rik" 35.8472 49.2792 43.716 41.0886 37.7405
" Sh3rf2" 40.6891 52.246 43.0013 45.9127 47.3542
" Tpd52l1" 48.7684 53.9813 44.576 44.5023 51.8464
" E2f8" 392.057 438.651 590.166 1802.76 651.377
" Aldh1a1" 48.011 44.6394 39.3675 40.4258 46.3749
" Pkd2" 67.506 53.0929 27.3272 30.399 31.0461
" Kank1" 44.8538 50.8522 42.226 43.78 45.793
" A930018P22Rik" 44.1371 50.2212 37.6294 40.1686 49.4691
" P2ry1" 80.103 66.6561 45.5022 47.736 48.2067
" Epb4.1l5" 63.2804 53.0602 142.173 178.765 158.185
" Gm16516" 53.0087 54.4779 45.7995 42.1393 44.6946
" Gm10815" 43.9944 48.632 37.0551 38.304 45.9497
" Kif18a" 133.141 132.134 157.194 519.84 134.986
" H2-M10.4" 44.3451 55.6225 58.8416 40.6924 47.7778
" Kcnk5" 138.207 110.931 83.22 127.266 67.2777
" Upk1b" 43.2975 49.4476 41.286 38.8754 42.6524
" Atp10b" 44.1032 48.9585 44.3209 42.9206 50.5848
" Dapk2" 40.3871 47.1105 34.3206 34.2985 44.654
" Rapsn" 43.7158 57.577 44.3047 44.3483 55.7169
" Gata1" 64.5047 52.2763 41.5129 40.5102 49.1132
" 1700048O20Rik" 95.1555 139.996 539.356 74.3753 90.5556
" Olfr532" 37.1096 48.323 35.2022 35.2899 47.7027
" Hpcal1" 118.105 96.716 85.1838 90.9053 67.3479
" Mttp" 34.7275 33.9845 33.7278 49.7257 38.6047
" BC030867" 79.3115 88.7644 73.6618 242.819 80.5724
" Lpin3" 41.1408 51.6753 40.6743 41.6469 48.7785
